IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.214.13,2083,2083,TRUE,SG,Asia Pacific,SGgapore,90,8.19
8.219.174.213,2086,2086,FALSE,SG,Asia Pacific,SGgapore,16,8.19
8.222.208.83,2052,2052,FALSE,SG,Asia Pacific,SGgapore,10,8.19
8.222.221.90,2096,2096,TRUE,SG,Asia Pacific,SGgapore,85,8.18
47.236.71.113,8080,8080,FALSE,SG,Asia Pacific,SGgapore,10,8.18
8.217.221.165,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,230,8.18
8.219.104.242,80,80,FALSE,SG,Asia Pacific,SGgapore,11,8.16
8.222.137.192,2052,2052,FALSE,SG,Asia Pacific,SGgapore,14,8.16
8.222.214.13,2095,2095,FALSE,SG,Asia Pacific,SGgapore,21,8.16
47.243.107.148,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,59,8.16
8.217.250.222,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,115,8.15
8.222.214.13,2052,2052,FALSE,SG,Asia Pacific,SGgapore,6,8.14
8.219.101.72,80,80,FALSE,SG,Asia Pacific,SGgapore,12,8.13
47.251.74.226,443,443,TRUE,US,North America,Los Angeles,221,8.13
47.236.80.231,8880,8880,FALSE,SG,Asia Pacific,SGgapore,32,8.12
8.219.86.200,2052,2052,FALSE,SG,Asia Pacific,SGgapore,9,8.12
8.222.236.229,8880,8880,FALSE,SG,Asia Pacific,SGgapore,15,8.11
47.236.144.196,2083,2083,TRUE,SG,Asia Pacific,SGgapore,90,8.11
8.218.2.181,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,67,8.11
47.236.71.113,8880,8880,FALSE,SG,Asia Pacific,SGgapore,9,8.11
8.222.222.64,2096,2096,TRUE,SG,Asia Pacific,SGgapore,60,8.11
8.219.173.34,2096,2096,TRUE,SG,Asia Pacific,SGgapore,139,8.11
8.219.98.13,2086,2086,FALSE,SG,Asia Pacific,SGgapore,7,8.11
8.218.142.253,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,41,8.1
8.219.70.151,443,443,TRUE,SG,Asia Pacific,SGgapore,93,8.1
8.219.175.127,2096,2096,TRUE,SG,Asia Pacific,SGgapore,67,8.1
47.236.121.7,80,80,FALSE,SG,Asia Pacific,SGgapore,10,8.1
47.236.83.239,2083,2083,TRUE,SG,Asia Pacific,SGgapore,66,8.1
47.236.75.113,8080,8080,FALSE,SG,Asia Pacific,SGgapore,23,8.09
8.222.128.131,2095,2095,FALSE,SG,Asia Pacific,SGgapore,19,8.09
8.210.107.246,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,73,8.09
8.219.126.3,80,80,FALSE,SG,Asia Pacific,SGgapore,17,8.09
47.236.116.182,80,80,FALSE,SG,Asia Pacific,SGgapore,23,8.08
8.222.244.192,2053,2053,TRUE,SG,Asia Pacific,SGgapore,89,8.08
8.219.58.64,2096,2096,TRUE,SG,Asia Pacific,SGgapore,66,8.08
8.219.77.222,8080,8080,FALSE,SG,Asia Pacific,SGgapore,11,8.08
8.222.146.222,2053,2053,TRUE,SG,Asia Pacific,SGgapore,39,8.08
8.218.149.193,443,443,TRUE,HK,Asia Pacific,Hong Kong,63,8.07
47.236.144.48,8443,8443,TRUE,SG,Asia Pacific,SGgapore,75,8.07
47.243.70.197,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,48,8.06
8.219.103.65,2086,2086,FALSE,SG,Asia Pacific,SGgapore,26,8.06
8.219.139.13,8443,8443,TRUE,SG,Asia Pacific,SGgapore,96,8.06
8.218.188.129,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,57,8.06
8.210.245.224,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,57,8.05
8.219.60.54,2053,2053,TRUE,SG,Asia Pacific,SGgapore,55,8.05
47.236.254.120,80,80,FALSE,SG,Asia Pacific,SGgapore,22,8.05
8.219.126.3,8880,8880,FALSE,SG,Asia Pacific,SGgapore,15,8.05
8.219.97.179,8080,8080,FALSE,SG,Asia Pacific,SGgapore,26,8.04
8.218.188.129,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,47,8.04
8.219.137.50,2052,2052,FALSE,SG,Asia Pacific,SGgapore,10,8.04
8.219.111.175,8443,8443,TRUE,SG,Asia Pacific,SGgapore,36,8.04
47.243.27.217,80,80,FALSE,HK,Asia Pacific,Hong Kong,38,8.03
8.222.193.65,80,80,FALSE,SG,Asia Pacific,SGgapore,15,8.02
8.219.126.240,2087,2087,TRUE,SG,Asia Pacific,SGgapore,126,8.02
47.236.87.246,2087,2087,TRUE,SG,Asia Pacific,SGgapore,60,8.02
8.222.134.170,80,80,FALSE,SG,Asia Pacific,SGgapore,18,8.02
8.219.60.68,2083,2083,TRUE,SG,Asia Pacific,SGgapore,71,8.02
8.222.213.221,2082,2082,FALSE,SG,Asia Pacific,SGgapore,4,8.02
47.236.158.158,2053,2053,TRUE,SG,Asia Pacific,SGgapore,83,8.02
8.217.164.10,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,41,8.01
8.218.11.90,8880,8880,FALSE,HK,Asia Pacific,Hong Kong,40,8.01
47.245.10.43,2086,2086,FALSE,JP,Asia Pacific,Tokyo,77,8.01
8.219.241.189,8443,8443,TRUE,SG,Asia Pacific,SGgapore,77,8.01
8.219.229.190,8080,8080,FALSE,SG,Asia Pacific,SGgapore,3,8.01
47.245.93.74,2082,2082,FALSE,SG,Asia Pacific,SGgapore,45,8.01
8.222.183.54,2087,2087,TRUE,SG,Asia Pacific,SGgapore,34,8
47.236.172.95,2053,2053,TRUE,SG,Asia Pacific,SGgapore,94,7.99
47.236.144.156,2096,2096,TRUE,SG,Asia Pacific,SGgapore,160,7.99
8.210.3.24,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,67,7.99
8.222.214.13,2082,2082,FALSE,SG,Asia Pacific,SGgapore,8,7.99
8.219.99.169,8443,8443,TRUE,SG,Asia Pacific,SGgapore,97,7.99
8.219.73.21,2095,2095,FALSE,SG,Asia Pacific,SGgapore,23,7.99
47.242.171.94,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,78,7.98
8.219.67.133,80,80,FALSE,SG,Asia Pacific,SGgapore,22,7.98
47.236.116.182,8443,8443,TRUE,SG,Asia Pacific,SGgapore,69,7.98
8.219.163.195,2083,2083,TRUE,SG,Asia Pacific,SGgapore,79,7.98
8.217.221.165,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,90,7.98
8.219.163.195,2096,2096,TRUE,SG,Asia Pacific,SGgapore,135,7.97
8.219.228.157,8880,8880,FALSE,SG,Asia Pacific,SGgapore,20,7.97
8.218.2.181,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,36,7.97
47.236.164.215,2082,2082,FALSE,SG,Asia Pacific,SGgapore,37,7.97
47.236.5.223,2053,2053,TRUE,SG,Asia Pacific,SGgapore,101,7.96
8.219.141.174,2087,2087,TRUE,SG,Asia Pacific,SGgapore,130,7.96
8.222.221.86,2083,2083,TRUE,SG,Asia Pacific,SGgapore,48,7.96
8.219.111.147,443,443,TRUE,SG,Asia Pacific,SGgapore,123,7.95
8.219.100.168,2096,2096,TRUE,SG,Asia Pacific,SGgapore,115,7.95
8.219.122.55,80,80,FALSE,SG,Asia Pacific,SGgapore,14,7.94
8.219.1.92,2095,2095,FALSE,SG,Asia Pacific,SGgapore,25,7.94
47.245.126.151,2052,2052,FALSE,SG,Asia Pacific,SGgapore,25,7.94
8.222.208.83,2053,2053,TRUE,SG,Asia Pacific,SGgapore,109,7.94
8.219.153.237,80,80,FALSE,JP,Asia Pacific,Tokyo,83,7.93
8.219.201.8,8080,8080,FALSE,SG,Asia Pacific,SGgapore,3,7.93
47.236.93.176,8443,8443,TRUE,SG,Asia Pacific,SGgapore,90,7.93
47.236.253.41,2096,2096,TRUE,SG,Asia Pacific,SGgapore,50,7.93
8.222.146.222,8880,8880,FALSE,SG,Asia Pacific,SGgapore,15,7.93
8.219.40.255,2052,2052,FALSE,SG,Asia Pacific,SGgapore,5,7.93
8.219.170.223,2052,2052,FALSE,SG,Asia Pacific,SGgapore,19,7.93
47.238.4.124,80,80,FALSE,HK,Asia Pacific,Hong Kong,49,7.93
8.217.49.34,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,70,7.93
8.222.193.65,8080,8080,FALSE,SG,Asia Pacific,SGgapore,5,7.93
47.236.121.7,2083,2083,TRUE,SG,Asia Pacific,SGgapore,78,7.92
8.222.208.38,2083,2083,TRUE,SG,Asia Pacific,SGgapore,71,7.92
8.219.174.213,8080,8080,FALSE,SG,Asia Pacific,SGgapore,10,7.92
8.222.164.209,80,80,FALSE,SG,Asia Pacific,SGgapore,16,7.92
47.236.121.7,2086,2086,FALSE,SG,Asia Pacific,SGgapore,20,7.92
8.217.221.165,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,48,7.92
8.218.11.90,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,35,7.92
8.219.175.127,2053,2053,TRUE,SG,Asia Pacific,SGgapore,3,7.91
8.218.2.181,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,112,7.9
8.222.144.50,2096,2096,TRUE,SG,Asia Pacific,SGgapore,87,7.9
8.219.72.50,2082,2082,FALSE,SG,Asia Pacific,SGgapore,15,7.9
8.219.250.239,80,80,FALSE,SG,Asia Pacific,SGgapore,24,7.9
8.219.193.202,8443,8443,TRUE,SG,Asia Pacific,SGgapore,63,7.9
8.219.140.229,2083,2083,TRUE,SG,Asia Pacific,SGgapore,72,7.89
8.219.40.37,2096,2096,TRUE,SG,Asia Pacific,SGgapore,63,7.89
8.222.164.209,8880,8880,FALSE,SG,Asia Pacific,SGgapore,19,7.89
8.218.136.25,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,50,7.89
8.210.156.6,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,55,7.89
8.218.142.253,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,41,7.88
47.242.155.183,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,61,7.88
8.222.211.16,443,443,TRUE,SG,Asia Pacific,SGgapore,67,7.88
8.219.106.156,443,443,TRUE,SG,Asia Pacific,SGgapore,92,7.88
47.236.116.182,2053,2053,TRUE,SG,Asia Pacific,SGgapore,41,7.88
47.236.93.176,2087,2087,TRUE,SG,Asia Pacific,SGgapore,64,7.88
8.217.75.193,8880,80,FALSE,HK,Asia Pacific,Hong Kong,44,7.87
47.236.93.176,2096,2096,TRUE,SG,Asia Pacific,SGgapore,26,7.87
8.219.40.37,8080,8080,FALSE,SG,Asia Pacific,SGgapore,18,7.87
8.219.167.65,8880,8880,FALSE,SG,Asia Pacific,SGgapore,30,7.87
8.222.221.86,80,80,FALSE,SG,Asia Pacific,SGgapore,20,7.87
8.222.211.16,2087,2087,TRUE,SG,Asia Pacific,SGgapore,53,7.87
8.218.110.180,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,95,7.86
8.219.201.245,80,80,FALSE,SG,Asia Pacific,SGgapore,34,7.86
8.222.223.34,2096,2096,TRUE,SG,Asia Pacific,SGgapore,96,7.86
47.236.75.113,8443,8443,TRUE,SG,Asia Pacific,SGgapore,82,7.86
8.222.167.147,80,80,FALSE,SG,Asia Pacific,SGgapore,25,7.85
8.219.215.214,2083,2083,TRUE,SG,Asia Pacific,SGgapore,95,7.84
8.219.101.72,2082,2082,FALSE,SG,Asia Pacific,SGgapore,5,7.84
47.236.254.120,2083,2083,TRUE,SG,Asia Pacific,SGgapore,60,7.83
8.222.140.87,2083,2083,TRUE,SG,Asia Pacific,SGgapore,72,7.83
8.222.162.45,2082,2082,FALSE,SG,Asia Pacific,SGgapore,25,7.83
47.236.104.98,2095,2095,FALSE,SG,Asia Pacific,SGgapore,18,7.82
8.222.252.150,8443,8443,TRUE,SG,Asia Pacific,SGgapore,57,7.82
8.222.253.235,2095,2095,FALSE,SG,Asia Pacific,SGgapore,14,7.82
8.222.237.131,8080,8080,FALSE,SG,Asia Pacific,SGgapore,9,7.82
8.222.134.170,2087,2087,TRUE,SG,Asia Pacific,SGgapore,134,7.81
47.242.202.230,80,80,FALSE,HK,Asia Pacific,Hong Kong,53,7.81
8.219.124.227,2052,2052,FALSE,SG,Asia Pacific,SGgapore,16,7.81
8.219.83.201,2095,2095,FALSE,SG,Asia Pacific,SGgapore,15,7.81
8.222.254.91,2053,2053,TRUE,SG,Asia Pacific,SGgapore,86,7.81
8.217.149.28,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,46,7.81
47.236.202.91,2095,2095,FALSE,SG,Asia Pacific,SGgapore,29,7.81
47.245.93.74,2086,2086,FALSE,SG,Asia Pacific,SGgapore,51,7.8
47.242.234.127,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,71,7.8
8.218.188.129,2086,2086,FALSE,HK,Asia Pacific,Hong Kong,44,7.8
8.222.208.38,8080,8080,FALSE,SG,Asia Pacific,SGgapore,20,7.8
8.219.103.57,8880,8880,FALSE,SG,Asia Pacific,SGgapore,15,7.8
8.219.151.193,8080,8080,FALSE,SG,Asia Pacific,SGgapore,29,7.79
8.222.224.17,8880,8880,FALSE,SG,Asia Pacific,SGgapore,16,7.79
8.218.18.235,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,73,7.79
8.222.140.87,2095,2095,FALSE,SG,Asia Pacific,SGgapore,13,7.79
8.219.77.222,2096,2096,TRUE,SG,Asia Pacific,SGgapore,81,7.79
47.236.144.156,80,80,FALSE,SG,Asia Pacific,SGgapore,8,7.79
8.222.144.50,80,80,FALSE,SG,Asia Pacific,SGgapore,25,7.79
47.236.253.41,2086,2086,FALSE,SG,Asia Pacific,SGgapore,8,7.78
8.217.207.60,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,37,7.77
8.219.170.232,2052,2052,FALSE,SG,Asia Pacific,SGgapore,14,7.77
47.243.161.235,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,70,7.77
8.219.250.239,2082,2082,FALSE,SG,Asia Pacific,SGgapore,16,7.77
47.237.8.82,2096,2096,TRUE,SG,Asia Pacific,SGgapore,57,7.77
8.219.163.195,2087,2087,TRUE,SG,Asia Pacific,SGgapore,101,7.76
47.245.118.70,2053,2053,TRUE,SG,Asia Pacific,SGgapore,81,7.76
8.219.103.57,2087,2087,TRUE,SG,Asia Pacific,SGgapore,159,7.76
8.219.114.201,8443,8443,TRUE,SG,Asia Pacific,SGgapore,172,7.76
8.219.6.157,2095,2095,FALSE,SG,Asia Pacific,SGgapore,7,7.75
8.219.197.111,443,443,TRUE,SG,Asia Pacific,SGgapore,106,7.75
8.219.103.57,2083,2083,TRUE,SG,Asia Pacific,SGgapore,81,7.75
47.236.169.164,8443,8443,TRUE,SG,Asia Pacific,SGgapore,94,7.75
8.219.58.64,2083,2083,TRUE,SG,Asia Pacific,SGgapore,83,7.75
47.236.167.231,2082,2082,FALSE,SG,Asia Pacific,SGgapore,16,7.75
47.236.202.91,2087,2087,TRUE,SG,Asia Pacific,SGgapore,124,7.75
8.219.157.97,2086,2086,FALSE,SG,Asia Pacific,SGgapore,4,7.74
47.245.114.163,8443,8443,TRUE,SG,Asia Pacific,SGgapore,77,7.74
8.210.3.24,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,52,7.74
8.217.85.14,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,76,7.74
8.222.236.229,2052,2052,FALSE,SG,Asia Pacific,SGgapore,44,7.74
8.222.222.64,2082,2082,FALSE,SG,Asia Pacific,SGgapore,12,7.74
47.74.45.143,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,7.74
8.219.170.232,2082,2082,FALSE,SG,Asia Pacific,SGgapore,12,7.74
47.236.116.182,2086,2086,FALSE,SG,Asia Pacific,SGgapore,11,7.72
8.222.212.219,443,443,TRUE,SG,Asia Pacific,SGgapore,71,7.72
8.219.151.193,2083,2083,TRUE,SG,Asia Pacific,SGgapore,146,7.71
8.217.91.121,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,140,7.71
8.217.164.10,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,75,7.71
8.219.111.147,8443,8443,TRUE,SG,Asia Pacific,SGgapore,61,7.7
47.236.167.231,8880,8880,FALSE,SG,Asia Pacific,SGgapore,12,7.69
8.222.237.131,8080,8080,FALSE,SG,Asia Pacific,SGgapore,9,7.69
47.236.83.239,2082,2082,FALSE,SG,Asia Pacific,SGgapore,15,7.68
8.219.186.189,2052,2052,FALSE,SG,Asia Pacific,SGgapore,5,7.68
8.219.157.97,8080,8080,FALSE,SG,Asia Pacific,SGgapore,5,7.68
47.236.172.71,8443,8443,TRUE,SG,Asia Pacific,SGgapore,85,7.68
8.219.86.200,2082,2082,FALSE,SG,Asia Pacific,SGgapore,10,7.67
8.219.153.237,8880,8880,FALSE,JP,Asia Pacific,Tokyo,91,7.67
8.222.226.15,2086,2086,FALSE,SG,Asia Pacific,SGgapore,15,7.67
8.219.110.88,8080,8080,FALSE,SG,Asia Pacific,SGgapore,3,7.67
8.219.72.51,8443,8443,TRUE,SG,Asia Pacific,SGgapore,84,7.66
47.243.203.119,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,40,7.66
8.219.141.174,2053,2053,TRUE,SG,Asia Pacific,SGgapore,93,7.66
8.210.151.69,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,34,7.66
47.236.83.239,8880,8880,FALSE,SG,Asia Pacific,SGgapore,22,7.66
47.245.10.43,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,7.65
47.236.87.246,2086,2086,FALSE,SG,Asia Pacific,SGgapore,26,7.64
8.219.102.252,2087,2087,TRUE,SG,Asia Pacific,SGgapore,94,7.64
8.222.252.150,8080,8080,FALSE,SG,Asia Pacific,SGgapore,13,7.64
47.236.71.113,80,80,FALSE,SG,Asia Pacific,SGgapore,9,7.64
8.218.211.17,8880,8880,FALSE,HK,Asia Pacific,Hong Kong,43,7.64
47.236.253.41,2083,2083,TRUE,SG,Asia Pacific,SGgapore,76,7.63
8.217.167.88,2086,2086,FALSE,HK,Asia Pacific,Hong Kong,40,7.63
8.219.179.34,2086,2086,FALSE,SG,Asia Pacific,SGgapore,30,7.63
8.218.126.53,80,80,FALSE,HK,Asia Pacific,Hong Kong,128,7.63
47.236.125.62,80,80,FALSE,JP,Asia Pacific,Tokyo,96,7.62
8.219.84.214,2053,2053,TRUE,SG,Asia Pacific,SGgapore,89,7.62
8.219.67.133,2053,2053,TRUE,SG,Asia Pacific,SGgapore,37,7.62
8.222.224.17,2086,2086,FALSE,SG,Asia Pacific,SGgapore,15,7.62
8.222.236.229,2052,2052,FALSE,SG,Asia Pacific,SGgapore,106,7.62
8.222.144.117,80,80,FALSE,SG,Asia Pacific,SGgapore,12,7.62
8.219.156.148,8880,8880,FALSE,SG,Asia Pacific,SGgapore,10,7.62
8.219.222.8,2087,2087,TRUE,SG,Asia Pacific,SGgapore,66,7.61
8.222.221.86,2053,2053,TRUE,SG,Asia Pacific,SGgapore,72,7.61
47.236.87.246,2083,2083,TRUE,SG,Asia Pacific,SGgapore,40,7.61
8.222.222.64,8080,8080,FALSE,SG,Asia Pacific,SGgapore,40,7.61
8.219.228.193,443,443,TRUE,SG,Asia Pacific,SGgapore,103,7.61
8.217.145.40,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,49,7.6
47.242.171.94,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,83,7.6
8.222.164.209,443,443,TRUE,SG,Asia Pacific,SGgapore,109,7.6
47.236.172.71,80,80,FALSE,SG,Asia Pacific,SGgapore,19,7.6
8.219.140.63,2095,2095,FALSE,SG,Asia Pacific,SGgapore,19,7.6
47.236.169.141,2052,2052,FALSE,SG,Asia Pacific,SGgapore,19,7.6
47.236.121.23,80,80,FALSE,SG,Asia Pacific,SGgapore,21,7.6
8.219.40.37,2053,2053,TRUE,SG,Asia Pacific,SGgapore,71,7.6
47.236.90.208,2053,2053,TRUE,SG,Asia Pacific,SGgapore,73,7.6
47.236.87.206,2086,2086,FALSE,SG,Asia Pacific,SGgapore,20,7.6
8.219.104.37,2086,2086,FALSE,SG,Asia Pacific,SGgapore,29,7.6
8.222.209.223,8880,8880,FALSE,SG,Asia Pacific,SGgapore,26,7.59
8.210.107.246,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,50,7.59
8.219.179.34,2096,2096,TRUE,SG,Asia Pacific,SGgapore,66,7.59
8.219.234.28,2095,2095,FALSE,SG,Asia Pacific,SGgapore,21,7.59
47.243.161.235,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,86,7.59
8.219.72.51,2096,2096,TRUE,SG,Asia Pacific,SGgapore,103,7.59
8.219.40.255,2082,2082,FALSE,SG,Asia Pacific,SGgapore,13,7.58
8.219.107.135,2053,2053,TRUE,SG,Asia Pacific,SGgapore,132,7.58
47.236.172.95,2083,2083,TRUE,SG,Asia Pacific,SGgapore,55,7.58
8.219.175.127,8443,8443,TRUE,SG,Asia Pacific,SGgapore,89,7.58
47.236.145.85,8443,8443,TRUE,SG,Asia Pacific,SGgapore,93,7.57
8.219.84.214,2086,2086,FALSE,SG,Asia Pacific,SGgapore,19,7.56
8.222.255.15,2052,2052,FALSE,SG,Asia Pacific,SGgapore,13,7.56
8.222.253.235,80,80,FALSE,SG,Asia Pacific,SGgapore,10,7.56
47.236.149.107,2083,2083,TRUE,SG,Asia Pacific,SGgapore,82,7.56
8.219.193.202,443,443,TRUE,SG,Asia Pacific,SGgapore,88,7.55
47.236.71.113,8080,8080,FALSE,SG,Asia Pacific,SGgapore,7,7.55
47.74.39.1,8880,8880,FALSE,JP,Asia Pacific,Tokyo,73,7.55
47.245.118.70,2083,2083,TRUE,SG,Asia Pacific,SGgapore,91,7.55
8.222.213.221,443,443,TRUE,SG,Asia Pacific,SGgapore,121,7.55
8.222.183.54,2095,2095,FALSE,SG,Asia Pacific,SGgapore,51,7.55
47.236.170.54,8080,8080,FALSE,SG,Asia Pacific,SGgapore,25,7.54
8.222.193.208,2096,2096,TRUE,SG,Asia Pacific,SGgapore,58,7.54
8.219.170.223,2095,2095,FALSE,SG,Asia Pacific,SGgapore,11,7.54
47.245.108.213,2087,2087,TRUE,SG,Asia Pacific,SGgapore,86,7.54
47.236.169.15,2095,2095,FALSE,SG,Asia Pacific,SGgapore,19,7.52
8.219.100.168,2052,2052,FALSE,SG,Asia Pacific,SGgapore,11,7.52
8.217.193.25,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,63,7.52
8.219.196.24,8443,8443,TRUE,SG,Asia Pacific,SGgapore,82,7.52
8.222.134.170,8443,8443,TRUE,SG,Asia Pacific,SGgapore,103,7.52
8.218.22.210,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,115,7.52
8.222.214.13,2087,2087,TRUE,SG,Asia Pacific,SGgapore,74,7.51
8.219.167.65,2086,2086,FALSE,SG,Asia Pacific,SGgapore,6,7.51
8.219.137.50,8443,8443,TRUE,SG,Asia Pacific,SGgapore,73,7.51
8.219.40.255,2095,2095,FALSE,SG,Asia Pacific,SGgapore,10,7.51
8.219.101.138,2082,2082,FALSE,SG,Asia Pacific,SGgapore,21,7.51
47.236.254.120,8080,8080,FALSE,SG,Asia Pacific,SGgapore,25,7.51
8.222.167.147,8443,8443,TRUE,SG,Asia Pacific,SGgapore,100,7.5
8.219.40.255,2053,2053,TRUE,SG,Asia Pacific,SGgapore,71,7.5
8.219.103.57,2096,2096,TRUE,SG,Asia Pacific,SGgapore,89,7.5
8.222.208.83,2095,2095,FALSE,SG,Asia Pacific,SGgapore,8,7.49
47.236.80.231,2082,2082,FALSE,SG,Asia Pacific,SGgapore,14,7.49
8.219.72.51,2083,2083,TRUE,SG,Asia Pacific,SGgapore,106,7.49
8.218.85.128,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,72,7.49
8.222.215.228,2083,2083,TRUE,SG,Asia Pacific,SGgapore,57,7.49
47.242.155.183,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,62,7.49
8.219.61.52,443,443,TRUE,SG,Asia Pacific,SGgapore,88,7.49
8.210.245.224,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,54,7.48
47.243.203.119,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,49,7.48
8.210.107.246,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,67,7.47
8.222.167.147,2086,2086,FALSE,SG,Asia Pacific,SGgapore,36,7.46
8.219.152.195,8080,8080,FALSE,SG,Asia Pacific,SGgapore,10,7.46
47.236.123.133,8443,8443,TRUE,SG,Asia Pacific,SGgapore,83,7.46
8.219.247.203,443,443,TRUE,SG,Asia Pacific,SGgapore,60,7.46
8.219.173.34,2053,2053,TRUE,SG,Asia Pacific,SGgapore,68,7.46
8.222.198.105,2096,2096,TRUE,SG,Asia Pacific,SGgapore,77,7.46
8.222.214.231,8880,8880,FALSE,SG,Asia Pacific,SGgapore,25,7.46
47.236.123.133,2083,2083,TRUE,SG,Asia Pacific,SGgapore,79,7.46
8.217.85.14,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,56,7.46
8.219.85.6,2086,2086,FALSE,SG,Asia Pacific,SGgapore,35,7.46
8.219.229.190,8080,8080,FALSE,SG,Asia Pacific,SGgapore,16,7.45
47.236.170.54,8880,8880,FALSE,SG,Asia Pacific,SGgapore,22,7.45
8.222.193.208,8080,8080,FALSE,SG,Asia Pacific,SGgapore,12,7.45
8.222.198.105,2086,2086,FALSE,SG,Asia Pacific,SGgapore,19,7.45
8.219.106.15,2096,2096,TRUE,SG,Asia Pacific,SGgapore,110,7.44
47.243.42.219,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,69,7.44
8.222.253.235,2086,2086,FALSE,SG,Asia Pacific,SGgapore,14,7.44
47.236.123.133,2087,2087,TRUE,SG,Asia Pacific,SGgapore,48,7.44
8.219.1.92,8443,8443,TRUE,SG,Asia Pacific,SGgapore,93,7.44
8.219.72.51,2053,2053,TRUE,SG,Asia Pacific,SGgapore,148,7.44
47.236.83.239,2052,2052,FALSE,SG,Asia Pacific,SGgapore,10,7.44
8.222.134.170,2083,2083,TRUE,SG,Asia Pacific,SGgapore,50,7.44
47.245.118.70,2086,2086,FALSE,SG,Asia Pacific,SGgapore,128,7.43
8.222.160.176,2082,2082,FALSE,SG,Asia Pacific,SGgapore,39,7.43
8.222.167.147,8080,8080,FALSE,SG,Asia Pacific,SGgapore,9,7.43
8.219.11.158,2095,2095,FALSE,SG,Asia Pacific,SGgapore,14,7.43
47.243.107.148,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,99,7.43
47.242.202.230,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,47,7.43
8.219.201.8,2087,2087,TRUE,SG,Asia Pacific,SGgapore,152,7.42
8.222.208.83,2096,2096,TRUE,SG,Asia Pacific,SGgapore,75,7.42
8.219.179.34,8443,8443,TRUE,SG,Asia Pacific,SGgapore,105,7.42
8.222.193.65,2096,2096,TRUE,SG,Asia Pacific,SGgapore,82,7.42
8.219.13.143,2052,2052,FALSE,SG,Asia Pacific,SGgapore,19,7.42
8.222.174.108,2083,2083,TRUE,SG,Asia Pacific,SGgapore,68,7.42
47.236.83.239,2096,2096,TRUE,SG,Asia Pacific,SGgapore,39,7.42
47.243.70.197,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,77,7.42
8.219.126.3,2053,2053,TRUE,SG,Asia Pacific,SGgapore,80,7.42
8.219.42.72,2087,2087,TRUE,SG,Asia Pacific,SGgapore,77,7.42
8.222.174.108,8080,8080,FALSE,SG,Asia Pacific,SGgapore,27,7.41
8.222.202.163,8080,8080,FALSE,SG,Asia Pacific,SGgapore,6,7.41
